,상권코드,분기,상권구분,상권명,서비스업종,점포수,분기당매출,주중매출금액,주말매출금액,10대매출,20대매출,30대매출,40대매출,50대매출,60대이상매출,00~06매출,06~11매출,11~14매출,14~17매출,17~21매출,21~24매출
13522,1001053,2,발달상권,서울 강남구 대치역_1,한식음식점,7,369323845,278986529,90337316,10131842,35908544,52803829,62355733,69824288,74859833,0,1206156,209839341,46338657,111268881,670810
13523,1001052,2,발달상권,뱅뱅사거리_2,한식음식점,81,4026300093,3549035718,477264375,17764154,486867618,685210576,674835619,556017328,389708391,5690252,43020191,1984085198,256334198,1303068568,434101686
13524,1001051,2,발달상권,보라매공원,한식음식점,120,6436117073,5189816531,1246300542,8143401,691322116,1259611266,1256335444,1178807892,747363777,23307297,342719613,2823047673,763561222,2023412732,460068536
13525,1001050,2,발달상권,교대역_1,한식음식점,222,18339424464,15872187030,2467237434,41740902,1651002154,3199585929,2838997369,2434349779,1411206560,334583364,173812005,5798438694,1018233894,7609612945,3404743562
13526,1001049,2,발달상권,개봉동 현대아파트 인근,한식음식점,37,1817072140,1161717580,655354560,6165345,145679318,274393403,534297984,428822640,382781140,2379480,39383273,395885367,229853442,878478965,271091613
13527,1001048,2,발달상권,뱅뱅사거리,한식음식점,26,2521011452,2107778244,413233208,8899286,213513298,423706114,429618454,344683368,313615557,246665,119514199,1199590080,229728580,712850808,259081120
13528,1001047,2,발달상권,뱅뱅사거리_1,한식음식점,20,1826367211,1543793970,282573241,1175399,160732348,301821173,332826244,241985934,143953019,0,7678493,749653272,129838616,685437150,253759680
13529,1001046,2,발달상권,서울 관악구 신림역_4,한식음식점,61,2548220250,1683484279,864735971,4196902,385260214,522988433,408100988,506890149,484326930,23222735,51066449,487373195,380203675,1212830358,393523838
13530,1001045,2,발달상권,동작구 총신대입구역_1,한식음식점,102,5544613444,3830132053,1714481391,52646213,1197399417,1177818027,908973283,974302043,883925855,11918952,90038764,629791001,507186261,3082553264,1223125202
13531,1001044,2,발달상권,양재역_3,한식음식점,73,9088941657,7657435382,1431506275,6570705,600116940,1201932571,1394166479,1261521924,1093155503,2815746,136888746,3480514742,549151975,3740764662,1178805786
13532,1001043,2,발달상권,동작구 총신대입구역_2,한식음식점,21,792451178,617411265,175039913,822477,54154590,127704937,153159221,159896856,154200780,434453,18409974,304458898,87212628,288772980,93162245
13533,1001042,2,발달상권,서울 서초구 남부터미널역_3,한식음식점,33,2185061812,1838664259,346397553,7563940,194859513,330954107,373363430,354168773,238572943,11800310,56975301,908780174,184643741,786364862,236497424
13534,1001041,2,발달상권,서울 강남구 수서역,한식음식점,61,4390529528,3757846851,632682677,9436481,497005428,908181731,888394419,642207829,534613445,19279876,63437994,1859055741,298922632,1665419504,484413781
13535,1001040,2,발달상권,서울 관악구 신림역_3,한식음식점,45,2408584078,1620828964,787755114,20901897,747284203,564532155,299257399,339931826,245005518,31090297,98758980,354599621,270183144,1171763944,482188092
13536,1001039,2,발달상권,서울 서초구 남부터미널역_2,한식음식점,57,4194461340,3682590848,511870492,6013800,351797675,659042508,629236688,631322529,464596367,2646343,33354876,1669967680,227432684,1674249483,586810274
13537,1001038,2,발달상권,구로디지탈1단지,한식음식점,165,15015252087,13346203609,1669048478,31020046,2604019695,3707706219,2578655238,1520526111,698454223,13292310,80280774,8507881007,898897693,4257728177,1257172126
13538,1001037,2,발달상권,양재역,한식음식점,32,2205790909,1923345755,282445154,4066456,226775343,457128793,306976073,248912203,182757974,0,13291405,650868150,142711484,987243121,411676749
13539,1001036,2,발달상권,문정역,한식음식점,7,315868534,230394237,85474297,0,61487472,99381458,50477130,33677782,16928771,0,7511,10841386,15199239,177840831,111979567
13540,1001035,2,발달상권,매봉역,한식음식점,40,3805818369,2904667484,901150885,9474115,384530494,666469391,711545773,597646695,500786690,2621280,61103587,989477900,275464197,1834287080,642864325
13541,1001034,2,발달상권,서울 서초구 방배역,한식음식점,60,3094288361,2381099059,713189302,48857805,505060570,537859764,570837644,530665707,383064443,1579468,48712084,932934918,271975232,1352364732,486721927
13542,1001033,2,발달상권,서울 서초구 남부터미널역_1,한식음식점,45,2892402655,2522367224,370035431,12060073,243372004,418115722,424797361,406791562,372325951,195895,92447629,1542873297,256340840,765382407,235162587
13543,1001032,2,발달상권,서울 관악구 신림역_2,한식음식점,12,1183387531,837300111,346087420,4864983,337163325,354705636,161446070,166627986,98008509,1117511,6821973,307268034,173580328,537650240,156949445
13544,1001031,2,발달상권,서울 관악구 신림역_1,한식음식점,134,6662697315,4317903919,2344793396,99773230,2338994689,1783601533,1050759892,772136790,504256924,15640559,50235453,1008828359,901158229,3230305504,1456529211
13545,1001030,2,발달상권,양재역_2,한식음식점,38,3367496977,2740203858,627293119,4331246,264291860,482700478,417784359,481269979,594249934,1325581,8215723,834849636,301923071,1563830189,657352777
13546,1001029,2,발달상권,양재역_1,한식음식점,11,593831449,461174187,132657262,2303024,20526054,62246115,56763217,90250678,215839489,0,10496424,336952747,64417612,165500496,16464170
13547,1001028,2,발달상권,서울 관악구 서울대입구역_2,한식음식점,16,706280040,456349950,249930090,1339599,130189251,152767571,97228446,118526360,129376378,1047357,17205709,65245200,69361797,374107064,179312913
13548,1001027,2,발달상권,가산디지털단지역_3,한식음식점,169,12178747568,10998782800,1179964768,9702989,1727955406,2545495536,2220279155,1335690313,597796522,45833854,126388876,4939893654,592101571,4478542116,1995987497
13549,1001026,2,발달상권,구로디지털단지역,한식음식점,18,125185006,61183102,64001904,0,2131656,18992457,33071384,49963020,18826083,0,6280098,34233856,19999011,57396524,7275517
13550,1001025,2,발달상권,서울 관악구 서울대입구역_1,한식음식점,129,11982376686,8248604716,3733771970,99267475,3685987671,2732506536,1521093552,1819618232,1229373998,57599310,308439337,1862027487,1231527790,6316534442,2206248320
13551,1001024,2,발달상권,관악구 사당역_1,한식음식점,100,8558493774,6406762757,2151731017,13050519,1625803126,2035991730,1228971666,1239006755,1047188842,265758,4859292,926058118,645746149,4937936615,2043627842
13552,1001023,2,발달상권,가산디지털단지역_2,한식음식점,118,7596050153,7318342772,277707381,4557207,983506246,1594376671,1405402792,786198934,260854749,3268405,109719862,4509187805,381181874,1887776767,704915440
13553,1001022,2,발달상권,관악구 사당역_2,한식음식점,64,5264289418,3828072958,1436216460,10841809,1024170808,1090096369,746096053,904673514,873866853,2952376,54215955,783635985,475899358,2643718809,1303866935
13554,1001021,2,발달상권,가산디지털단지역_1,한식음식점,37,2182294279,2111386746,70907533,4525420,189189076,343590192,345809226,278754853,95163648,0,39059217,1359117744,79372457,560935705,143809156
13555,1001020,2,발달상권,장지역,한식음식점,35,2054904406,1685064471,369839935,5213487,300899701,462230014,407012851,310879135,166337325,0,16844199,1134929143,311503493,553053173,38574398
13556,1001019,2,발달상권,포이사거리_1,한식음식점,9,2127353478,1692388725,434964753,1451049,209704002,352256720,377719207,320822771,159420279,19479890,8266156,379852621,84463641,964048981,671242189
13557,1001018,2,발달상권,포이사거리_2,한식음식점,102,4933568011,4265252058,668315953,6134921,393774772,657042665,681685071,527253443,378188034,4481994,37243536,2122447543,279192554,1831191299,659011085
13558,1001017,2,발달상권,관악구 사당역_3,한식음식점,52,3928541649,2733671662,1194869987,13924533,960426278,807583544,474398060,634913205,668334117,824966,96723795,558816406,459303828,2041973485,770899169
13559,1001016,2,발달상권,서울 관악구 대학동_1,한식음식점,31,1083214048,749747557,333466491,5066172,282100150,254113165,160058140,166903848,99562760,2369842,22143672,317828147,129217776,484698714,126955897
13560,1001015,2,발달상권,서울 금천구 독산1동_1,한식음식점,60,2468972200,1876565620,592406580,8384055,284043524,474613017,462409792,578581742,353640714,17582753,72168525,938169750,323274993,912599401,205176778
13561,1001014,2,발달상권,양재동 꽃시장,한식음식점,4,131734325,85638706,46095619,457751,7379342,18732544,16525797,18344408,19925559,467288,9483094,57430700,36135699,22759806,5457738
13562,1001013,2,발달상권,양재 화물트럭터미널앞_2,한식음식점,13,664306510,550286293,114020217,0,26023923,88192279,156466601,63483061,169078630,0,2465431,343544840,143446229,145730027,29119983
13563,1001012,2,발달상권,양재 화물트럭터미널앞_1,한식음식점,6,125017400,122859674,2157726,34141,6290525,17951469,31251876,14620990,5810841,0,437008,98057763,11853842,14668787,0
13564,1001011,2,발달상권,서울 금천구 시흥1동_4,한식음식점,79,3265459430,2216949568,1048509862,17614041,540263576,606183235,622403776,750404909,475365957,7658424,21465379,449295114,317855084,1716569295,752616134
13565,1001010,2,골목상권,풍성로37가길,한식음식점,12,140426465,112229727,28196738,417404,8502127,20797742,45265348,36736480,20927521,0,535619,59015500,18040210,54345467,8489669
13566,1001009,2,골목상권,천호옛길,한식음식점,15,273254501,173750853,99503648,299545,11819617,39051078,65146586,53443506,78367556,190893,6195986,84497925,36624665,118837164,26907868
13567,1001008,2,골목상권,천호옛14길,한식음식점,29,2428181828,1642897191,785284637,14507750,596856352,656268528,457737665,381970955,226522208,5094155,7829695,299217348,204096138,1386846696,525097796
13568,1001007,2,골목상권,천호대로219길,한식음식점,37,1365153155,1032377908,332775247,1983403,115899825,248661324,326587935,333884873,222390583,408714,6797671,332172368,82977780,723870183,218926439
13569,1001006,2,골목상권,천호대로197길,한식음식점,7,274136335,168995886,105140449,121514,18155672,50799915,55235552,61974779,48445013,0,0,59556571,36882405,142113854,35583505
13570,1001005,2,골목상권,천호대로187길,한식음식점,20,1093514234,823623112,269891122,1673320,68832963,160621752,187464154,253391413,223982912,0,13095927,351234511,201196522,429910581,98076693
13571,1001004,2,골목상권,천호대로170길,한식음식점,25,1206217304,892283781,313933523,2286253,146064612,229369561,229254979,279133013,192708694,8827731,50227742,261267237,183333456,493138548,209422590
13572,1001003,2,골목상권,천호대로162길,한식음식점,14,417076120,301236118,115840002,191190,47506674,82415178,79925696,138865271,55040027,877218,5986860,60948809,31004928,225145970,93112335
13573,1001002,2,골목상권,천중로51길,한식음식점,22,854720943,577010343,277710600,2125378,85070526,138621355,171586226,200709608,200728620,1406721,19472651,283982811,135041487,338581864,76235409
13574,1001001,2,골목상권,천중로39길,한식음식점,12,239119082,164355460,74763622,1608354,21597299,43505757,45335618,54578237,55712110,1893845,7250463,68301111,33914193,96281594,31477876
13575,1001000,2,골목상권,진황도로47길,한식음식점,24,805943555,585552596,220390959,3681637,81105161,172756285,173620839,195967202,133487511,1490875,4850359,169111559,92237623,400103707,138149432
13576,1000999,2,골목상권,진황도로27길,한식음식점,19,431160455,332336430,98824025,1263827,56157038,106094310,84612117,84164941,43500982,2941831,16749502,129777601,36176216,189232658,56282647
13577,1000998,2,골목상권,올림픽로98길,한식음식점,15,233153345,163062931,70090414,2398465,42464384,65086205,52660110,42258382,17714641,0,2959993,31062229,14893580,122496265,61741278
13578,1000997,2,골목상권,올림픽로80길,한식음식점,26,1305583228,1136836814,168746414,23768911,50303991,75781171,453688171,454639613,139494265,1946467,45631600,610390776,247142336,366447113,34024936
13579,1000996,2,골목상권,올림픽로78길,한식음식점,14,491554845,343746862,147807983,0,18575616,65361858,86963485,89756763,102034732,701238,16022303,96073984,71425065,256622916,50709339
13580,1000995,2,골목상권,올림픽로77길,한식음식점,14,452352260,355431805,96920455,357474,31226741,86593736,78314639,126024608,83458965,22199,4681291,116313995,42454607,224293579,64586589
13581,1000994,2,골목상권,올림픽로71길,한식음식점,10,453868825,324730439,129138386,0,20890039,49292642,102636405,106817405,134775913,7345524,18174956,171728285,59259822,162128993,35231245
13582,1000993,2,골목상권,올림픽로48길,한식음식점,56,3619187401,2603797990,1015389411,7165142,335151018,639350310,791772439,678485118,587699975,13544599,118769886,1103304804,435575659,1538791627,409200826
13583,1000992,2,골목상권,양재대로96길,한식음식점,11,324828475,298321652,26506823,984095,46829905,85200901,58151509,50293468,57792243,73481,4207750,245505941,15319956,39117401,20603946
13584,1000991,2,골목상권,양재대로95길,한식음식점,18,783394648,535338709,248055939,1644778,55586532,128039779,166644543,183566282,151485778,15453,15513417,227261983,77164184,373325847,90113764
13585,1000990,2,골목상권,양재대로91길,한식음식점,23,955037163,590898301,364138862,1141042,59685469,137426623,215653507,274748799,194348864,0,9772828,261316209,150368738,461304806,72274582
13586,1000989,2,골목상권,양재대로133길,한식음식점,19,569526109,388785273,180740836,12536321,69430908,83568308,110104777,152951510,104400776,2972941,756876,89774493,78200836,279103448,118717515
13587,1000988,2,골목상권,양재대로124길,한식음식점,21,754276805,559353774,194923031,607182,69369042,140003273,168895811,170520814,167696872,1315169,4498519,187540155,83252868,326767462,150902632
13588,1000987,2,골목상권,양재대로116길,한식음식점,10,466281260,324021028,142260232,2210264,44225648,54628382,108666992,97967628,126855455,8754545,12163090,98403894,71594519,210638732,64726480
13589,1000986,2,골목상권,양재대로101길,한식음식점,34,1674229938,1301685758,372544180,989859,157484350,283182054,343397210,351560134,334951821,7973601,53145961,488865632,145637034,731897624,246710086
13590,1000985,2,골목상권,암사길,한식음식점,15,164238039,115730509,48507530,351303,9326133,25532283,40149142,42727507,33238024,236307,802814,50772170,11745740,76173034,24507974
13591,1000984,2,골목상권,성안로3길,한식음식점,27,1645815432,1176062144,469753288,5287806,164409966,307881815,330609606,320496114,274041415,294050,4221889,555158229,199786011,709049275,177305978
13592,1000983,2,골목상권,성내로5길,한식음식점,29,745185224,514395197,230790027,12276497,83735194,117009966,170430354,150657855,157633556,1512858,12408552,205856647,100451809,325644434,99310924
13593,1000982,2,골목상권,상일로5길,한식음식점,33,1889950547,1399708285,490242262,4501939,124658214,341250920,535825930,395512127,235590573,1238196,14517192,546088224,143726879,929249088,255130968
13594,1000981,2,골목상권,상암로5길,한식음식점,16,1779949337,1113563973,666385364,2309614,167022207,328170073,425798451,417658815,287495570,1539976,4278067,297336390,205846055,986869049,284079800
13595,1000980,2,골목상권,상암로51길,한식음식점,27,1198615841,766176002,432439839,998975,120982177,133192076,232253520,340409956,270802768,1137677,68652837,387372351,127337427,465878436,148237113
13596,1000979,2,골목상권,상암로4길,한식음식점,34,3204228049,2165555028,1038673021,9470739,217736945,483768879,650386207,812115956,811904508,3070714,155976331,905723258,437355340,1367571950,334530456
13597,1000978,2,골목상권,상암로14길,한식음식점,28,1481892133,962942584,518949549,1341901,108189584,245332031,319246207,401417726,322343897,13455730,20540716,358931979,238395958,679961453,170606297
13598,1000977,2,골목상권,명일로13길,한식음식점,18,955603894,639635862,315968032,1037721,101825347,167530907,176087637,255630179,162088017,0,1218298,161315885,103583114,515852394,173634203
